port_id,port_name,port_country,port_lat,port_lon,visit_count,project_id,terminal_name,terminal_role,country,terminal_lat,terminal_lon,capacity_mtpa,source,distance_km,country_match,match_status
3568e5d9,BUSAN,KOR,35.00246342759042,129.07362894176595,5,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,59.369716760660786,True,outside_distance_threshold
47dbe29f,,GBR,51.528780706732654,1.5285766414180932,1,T100000130553,Grain LNG Terminal,regasification,United Kingdom,51.45107,0.67987,23.0,https://www.gem.wiki/Grain_LNG_Terminal,59.392459233616115,True,outside_distance_threshold
863dd6f1,,USA,29.24269896579414,-93.69511816889138,2,T100000130240,Sabine Pass LNG Terminal,liquefaction,United States,29.7540967,-93.8740512,49.5,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,59.44318944642487,True,outside_distance_threshold
863dd6ef,,USA,29.243013327720583,-93.6905717491052,5,T100000130240,Sabine Pass LNG Terminal,liquefaction,United States,29.7540967,-93.8740512,49.5,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,59.53948542982764,True,outside_distance_threshold
47dbe283,,GBR,51.539182117939525,1.529431365438846,1,T100000130553,Grain LNG Terminal,regasification,United Kingdom,51.45107,0.67987,23.0,https://www.gem.wiki/Grain_LNG_Terminal,59.62346745533015,True,outside_distance_threshold
3568e5dd,BUSAN,KOR,35.00527155662838,129.07843374781456,1,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,59.836938930619496,True,outside_distance_threshold
3e58d0d7,DUBAI,ARE,25.546313095258704,54.88133325494897,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,60.25153768324567,True,outside_distance_threshold
3e58d0d5,DUBAI,ARE,25.545246935355635,54.87652027834525,2,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,60.29054535575541,True,outside_distance_threshold
3568e5e9,BUSAN,KOR,35.008621233876326,129.08335387447408,1,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,60.322316021591256,True,outside_distance_threshold
0d194533,,PRT,38.47654439399691,-8.980414611316473,1,T100000130500,Sines LNG Terminal,regasification,Portugal,37.9419,-8.8435,5.6,https://www.gem.wiki/Sines_LNG_Terminal,60.641333511521715,True,outside_distance_threshold
3e58b2a3,SHARJAH,ARE,25.553880062077695,55.30566797009468,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,62.90662220324557,True,outside_distance_threshold
863fbdd3,,USA,29.06628425964184,-94.6885968109724,4,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,62.94578008074886,True,outside_distance_threshold
863fbc2d,,USA,29.066626014457388,-94.68374668872345,4,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,63.412968993078785,True,outside_distance_threshold
14f5bdb1,ALEXANDRIA,EGY,31.22156960795394,29.664935316173743,3,T100000130250,Egyptian LNG Terminal,liquefaction,Egypt,31.3490481,30.3186466,7.2,https://www.gem.wiki/Egyptian_LNG_Terminal,63.71640069899763,True,outside_distance_threshold
863fbd17,,USA,29.124139613007717,-94.69852935285805,1,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,63.84697335496655,True,outside_distance_threshold
3e5f5339,SHARJAH,ARE,25.541411846294007,55.37767360269736,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,64.79427256527244,True,outside_distance_threshold
863fbc23,,USA,29.0664925087566,-94.6686134328844,11,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,64.84068140650875,True,outside_distance_threshold
14a1f4f1,LAVRION,GRC,37.72449265876326,24.081594256472325,1,T100000130462,Revithoussa LNG Terminal,regasification,Greece,37.96,23.4023,5.1,https://www.gem.wiki/Revithoussa_LNG_Terminal,65.14446136359251,True,outside_distance_threshold
3e5f5343,SHARJAH,ARE,25.539746482706935,55.38857982875362,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,65.1697479113938,True,outside_distance_threshold
3fcbecdf,,SAU,28.34112947198877,48.920834965136194,1,T100000130671,Al Zour LNG Terminal,regasification,Kuwait,28.7183683,48.3973631,22.0,https://www.gem.wiki/Al_Zour_LNG_Terminal,66.14193009412116,False,outside_distance_threshold
47b5e90d,BREMERHAVEN,DEU,54.09410962897761,7.423359900494803,1,T100000130458,Wilhelmshaven FSRU,regasification,Germany,53.6416299,8.1113678,8.3,https://www.gem.wiki/Wilhelmshaven_FSRU,67.57413540185338,True,outside_distance_threshold
47b5e96f,BREMERHAVEN,DEU,54.10438688374786,7.419007687472246,5,T100000130458,Wilhelmshaven FSRU,regasification,Germany,53.6416299,8.1113678,8.3,https://www.gem.wiki/Wilhelmshaven_FSRU,68.61398882310586,True,outside_distance_threshold
47b5ea2b,BREMERHAVEN,DEU,54.119235404144945,7.444770187570828,5,T100000130458,Wilhelmshaven FSRU,regasification,Germany,53.6416299,8.1113678,8.3,https://www.gem.wiki/Wilhelmshaven_FSRU,68.77048215240407,True,outside_distance_threshold
47b5ebd5,BREMERHAVEN,DEU,54.11959806338813,7.437921533262802,3,T100000130458,Wilhelmshaven FSRU,regasification,Germany,53.6416299,8.1113678,8.3,https://www.gem.wiki/Wilhelmshaven_FSRU,69.08744020686532,True,outside_distance_threshold
863fde95,,USA,28.66614956808295,-94.66889845616184,2,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,69.75975643581047,True,outside_distance_threshold
863fbbd3,,USA,29.06964532572128,-94.6058068010787,9,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,70.87203933462015,True,outside_distance_threshold
35961ad7,QINGDAO,CHN,36.0097824195088,120.35173413751411,1,T100000130404,Shandong LNG Terminal,regasification,China,35.58624,119.759685,11.0,https://www.gem.wiki/Shandong_LNG_Terminal,71.19761924855743,True,outside_distance_threshold
863fba3f,,USA,29.082168694874063,-94.58552806534222,5,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,73.10013489847836,True,outside_distance_threshold
8facb21f,PANAMA ANCHORAGE PACIFIC,PAN,8.844418274121118,-79.46804132178063,3,T100000130575,Costa Norte LNG Terminal,regasification,Panama,9.3389775,-79.90797,1.5,https://www.gem.wiki/Costa_Norte_LNG_Terminal,73.19400488820273,True,outside_distance_threshold
8facb175,BALBOA,PAN,8.817959661325968,-79.49043273097638,1,T100000130575,Costa Norte LNG Terminal,regasification,Panama,9.3389775,-79.90797,1.5,https://www.gem.wiki/Costa_Norte_LNG_Terminal,73.88024291773768,True,outside_distance_threshold
8facb173,BALBOA,PAN,8.81196581782366,-79.49080438035443,8,T100000130575,Costa Norte LNG Terminal,regasification,Panama,9.3389775,-79.90797,1.5,https://www.gem.wiki/Costa_Norte_LNG_Terminal,74.37912416562757,True,outside_distance_threshold
863f0abb,,USA,29.35004864520555,-94.7164601597508,2,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,74.6093807700747,True,outside_distance_threshold
35961bd5,QINGDAO,CHN,35.98261491224505,120.43296846757454,1,T100000130404,Shandong LNG Terminal,regasification,China,35.58624,119.759685,11.0,https://www.gem.wiki/Shandong_LNG_Terminal,75.04006701735051,True,outside_distance_threshold
60075f2b,,JPN,33.93297144525669,135.03549278356644,1,T100000130517,Senboku 2 LNG Terminal,regasification,Japan,34.536626,135.40147,9.9,https://www.gem.wiki/Senboku_2_LNG_Terminal,75.0828362768707,True,outside_distance_threshold
60075ed7,,JPN,33.930655946132305,135.03928486747571,1,T100000130517,Senboku 2 LNG Terminal,regasification,Japan,34.536626,135.40147,9.9,https://www.gem.wiki/Senboku_2_LNG_Terminal,75.15822576723156,True,outside_distance_threshold
8facb13f,BALBOA,PAN,8.796582234496304,-79.49636119535376,3,T100000130575,Costa Norte LNG Terminal,regasification,Panama,9.3389775,-79.90797,1.5,https://www.gem.wiki/Costa_Norte_LNG_Terminal,75.36726835334535,True,outside_distance_threshold
863fba79,,USA,29.099004439399515,-94.56574951936136,2,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,75.40719325630009,True,outside_distance_threshold
464f4301,SKAGEN,DNK,57.692549087133955,10.712090818392374,4,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,78.02143498866434,False,outside_distance_threshold
863fabd7,,USA,29.28768596536564,-94.47777603746935,1,T100000130240,Sabine Pass LNG Terminal,liquefaction,United States,29.7540967,-93.8740512,49.5,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,78.1158999001892,True,outside_distance_threshold
464f4255,SKAGEN,DNK,57.68717311779676,10.718633779515038,13,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,78.30589487289917,False,outside_distance_threshold
863fab8f,,USA,29.25911546813198,-94.4523636760958,1,T100000130240,Sabine Pass LNG Terminal,liquefaction,United States,29.7540967,-93.8740512,49.5,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,78.49436064589034,True,outside_distance_threshold
464f90ab,GOTEBORG,SWE,57.5698608049681,11.581030476158086,1,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,78.69740981878742,True,outside_distance_threshold
863fb057,,USA,29.112853650041945,-94.52886980405827,1,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,79.25946057945009,True,outside_distance_threshold
464f424f,SKAGEN,DNK,57.67465352468821,10.722731808588588,1,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,79.34306179172577,False,outside_distance_threshold
863fb055,,USA,29.113010308586897,-94.52406276841482,2,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,79.71598977808904,True,outside_distance_threshold
464f9751,GOTEBORG,SWE,57.55906530581178,11.584005472280156,3,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,79.90931235958439,True,outside_distance_threshold
863fac69,,USA,29.231615525229454,-94.45105411355684,1,T100000130240,Sabine Pass LNG Terminal,liquefaction,United States,29.7540967,-93.8740512,49.5,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,80.58532069039747,True,outside_distance_threshold
863fa76f,,USA,29.32391934309923,-94.6154203222464,1,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,80.91790117565976,True,outside_distance_threshold
464f43cd,SKAGEN,DNK,57.66031961736145,10.698808693317057,2,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,81.4524903689807,False,outside_distance_threshold
863fac1d,,USA,29.237212843171683,-94.47666887805408,1,T100000130240,Sabine Pass LNG Terminal,liquefaction,United States,29.7540967,-93.8740512,49.5,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,81.88355658287978,True,outside_distance_threshold
464f9721,,SWE,57.5437133798745,11.63068857916565,1,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,81.91781983589087,True,outside_distance_threshold
0d0c185f,BANCO DEL HOYO ANCHORAGE,ESP,36.075054000169025,-6.277382135130856,1,T100000130682,Gibraltar LNG Terminal,regasification,Gibraltar,36.14905817012559,-5.36506678781487,0.1,https://www.gem.wiki/Gibraltar_LNG_Terminal,82.36560080340301,False,outside_distance_threshold
0d0c2263,BANCO DEL HOYO ANCHORAGE,ESP,36.11165047689986,-6.282431743106058,1,T100000130682,Gibraltar LNG Terminal,regasification,Gibraltar,36.14905817012559,-5.36506678781487,0.1,https://www.gem.wiki/Gibraltar_LNG_Terminal,82.49285499429571,False,outside_distance_threshold
863fb1f3,,USA,29.136756447261504,-94.48814270806908,1,T100000130224,Freeport LNG Terminal,liquefaction,United States,28.932003,-95.317355,21.6,https://www.gem.wiki/Freeport_LNG_Terminal,83.76983453102586,True,outside_distance_threshold
464f4179,SKAGEN,DNK,57.63807510779691,10.689778854724814,4,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,83.8283790665148,False,outside_distance_threshold
0d0dd6df,,ESP,36.56738109320533,-6.341555692192441,2,T100000130532,Huelva LNG Terminal,regasification,Spain,37.17355,-6.911,8.7,https://www.gem.wiki/Huelva_LNG_Terminal,84.31498606283208,True,outside_distance_threshold
889f75ef,,USA,28.965459254713767,-89.38599580747058,5,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,85.67495500308884,True,outside_distance_threshold
464f46b7,SKAGEN,DNK,57.63339807499437,10.609332642700997,1,T100000130687,Lysekil LNG Terminal,regasification,Sweden,58.274285,11.452119,0.2,https://www.gem.wiki/Lysekil_LNG_Terminal,86.89506654500302,False,outside_distance_threshold
47dae74b,,NLD,52.077719361117374,2.7327541444723833,1,T100000130426,Zeebrugge LNG Terminal,regasification,Belgium,51.353,3.22241,12.3,https://www.gem.wiki/Zeebrugge_LNG_Terminal,87.3603922372863,False,outside_distance_threshold
45c9aa2d,HONNINGSVAG,NOR,70.96362851071666,25.87710600899447,1,T100000130494,Hammerfest LNG Snohvit Terminal,liquefaction,Norway,70.6854,23.59,4.2,https://www.gem.wiki/Hammerfest_LNG_Snohvit_Terminal,89.07124481059101,True,outside_distance_threshold
35ac10d9,SHANGHAI,CHN,31.125526123944745,122.82228932851407,1,T100000130405,Shanghai Yangshan LNG Terminal,regasification,China,30.60437,122.10244,6.0,https://www.gem.wiki/Shanghai_Yangshan_LNG_Terminal,89.88248800438909,True,outside_distance_threshold
480b1491,,FRA,49.61769421063415,-1.0342299267504418,1,T100000131008,Le Havre FSRU,regasification,France,49.46507205185528,0.1900620068429299,3.67,https://www.gem.wiki/Le_Havre_FSRU,89.95214856284917,True,outside_distance_threshold
0d1ec91f,OEIRAS,PRT,38.67617176524343,-9.317788255122856,10,T100000130500,Sines LNG Terminal,regasification,Portugal,37.9419,-8.8435,5.6,https://www.gem.wiki/Sines_LNG_Terminal,91.53545893694168,True,outside_distance_threshold
889f7771,NEW ORLEANS,USA,28.8725345982238,-89.3537888873862,1,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,96.02797175395905,True,outside_distance_threshold
889f777b,NEW ORLEANS,USA,28.86669859060348,-89.35352647943523,1,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,96.58996086156168,True,outside_distance_threshold
889f7809,,USA,28.84361345868555,-89.39644988174776,6,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,96.6551163560232,True,outside_distance_threshold
889f782d,NEW ORLEANS,USA,28.849537478988857,-89.36276656226848,3,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,97.74019033818573,True,outside_distance_threshold
889f79d9,NEW ORLEANS,USA,28.85529553516525,-89.34880087300677,2,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,97.90837757997257,True,outside_distance_threshold
889f79d3,NEW ORLEANS,USA,28.849853007887987,-89.35850979336755,7,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,97.92563149512479,True,outside_distance_threshold
889f7759,NEW ORLEANS,USA,28.861096304458787,-89.33438244643271,4,T100000130242,Plaquemines LNG Terminal,liquefaction,United States,29.600411,-89.886404,44.8,https://www.gem.wiki/Plaquemines_LNG_Terminal,98.11908764066442,True,outside_distance_threshold
14b03d8d,CANAKKALE,TUR,39.85928682345235,25.91975178706006,1,T100000130681,Alexandroupolis FSRU,regasification,Greece,40.748354,25.718754,4.04,https://www.gem.wiki/Alexandroupolis_FSRU,100.31825698180465,False,outside_distance_threshold
32252725,,MYS,6.444393272910293,115.3936740806624,3,T100000130288,Satu FLNG Terminal,liquefaction,Malaysia,7.375718,115.480022,1.2,https://www.gem.wiki/Satu_FLNG_Terminal,103.996306832924,True,outside_distance_threshold
14b016c3,CANAKKALE,TUR,39.7929542092652,25.9143652788288,1,T100000130681,Alexandroupolis FSRU,regasification,Greece,40.748354,25.718754,4.04,https://www.gem.wiki/Alexandroupolis_FSRU,107.52400360092822,False,outside_distance_threshold
14b016c9,CANAKKALE,TUR,39.78298689986653,25.92066499501412,1,T100000130681,Alexandroupolis FSRU,regasification,Greece,40.748354,25.718754,4.04,https://www.gem.wiki/Alexandroupolis_FSRU,108.70230963600878,False,outside_distance_threshold
31cd0b41,PORT KLANG,MYS,2.7417718325845306,101.27236552237416,1,T100000130290,Melaka FSRU,regasification,Malaysia,2.2444375,102.1234396,3.8,https://www.gem.wiki/Melaka_FSRU,109.53086227248845,True,outside_distance_threshold
5472d175,PRINCE RUPERT,CAN,54.19852583462912,-130.3727191573611,1,T100000130358,LNG Canada Terminal,liquefaction,Canada,53.9245114,-128.7515172,28.0,https://www.gem.wiki/LNG_Canada_Terminal,110.10002855497777,True,outside_distance_threshold
31cd0b63,PORT KLANG,MYS,2.7519245919941904,101.25513263638194,1,T100000130290,Melaka FSRU,regasification,Malaysia,2.2444375,102.1234396,3.8,https://www.gem.wiki/Melaka_FSRU,111.75298822457597,True,outside_distance_threshold
14cae47b,YALOVA TOWN,TUR,40.685673549170254,29.31585875949819,8,T100000130545,Marmara LNG Terminal,regasification,Türkiye,40.9920172,27.9860703,4.6,https://www.gem.wiki/Marmara_LNG_Terminal,116.9379343134195,True,outside_distance_threshold
14cae3f1,YALOVA TOWN,TUR,40.69796368121117,29.33498434036332,1,T100000130545,Marmara LNG Terminal,regasification,Türkiye,40.9920172,27.9860703,4.6,https://www.gem.wiki/Marmara_LNG_Terminal,118.08223214406495,True,outside_distance_threshold
31cd0dc1,PORT KLANG,MYS,2.7860194958930355,101.18785074798926,1,T100000130290,Melaka FSRU,regasification,Malaysia,2.2444375,102.1234396,3.8,https://www.gem.wiki/Melaka_FSRU,120.11858387590988,True,outside_distance_threshold
39563157,PORBANDAR,IND,21.59327505922883,69.57059205346056,1,T100000130455,Mundra LNG Terminal,regasification,India,22.7374322,69.6668651,5.0,https://www.gem.wiki/Mundra_LNG_Terminal,127.61013774774987,True,outside_distance_threshold
540d3291,PRINCE RUPERT,CAN,54.25919519547993,-130.62941253169978,3,T100000130358,LNG Canada Terminal,liquefaction,Canada,53.9245114,-128.7515172,28.0,https://www.gem.wiki/LNG_Canada_Terminal,127.99098772512717,True,outside_distance_threshold
14cb1eff,YALOVA,TUR,40.70884895536718,29.468073814186667,2,T100000130545,Marmara LNG Terminal,regasification,Türkiye,40.9920172,27.9860703,4.6,https://www.gem.wiki/Marmara_LNG_Terminal,128.56480372006206,True,outside_distance_threshold
4874f41b,,GBR,50.603859226458866,-1.0191412371597677,1,T100000130553,Grain LNG Terminal,regasification,United Kingdom,51.45107,0.67987,23.0,https://www.gem.wiki/Grain_LNG_Terminal,151.6285671360431,True,outside_distance_threshold
1023e719,LOME,TGO,6.101286264105813,1.310512395267383,1,T100000130253,Tema FSRU,regasification,Ghana,5.626171,0.021866,1.7,https://www.gem.wiki/Tema_FSRU,152.01617097138643,False,outside_distance_threshold
1023dd13,LOME,TGO,6.042336781937263,1.339168312361811,1,T100000130253,Tema FSRU,regasification,Ghana,5.626171,0.021866,1.7,https://www.gem.wiki/Tema_FSRU,152.88959422771865,False,outside_distance_threshold
89ba9ad7,,USA,37.005642623928296,-76.31493485817434,6,T100000130217,Cove Point LNG Terminal,liquefaction,United States,38.38544418456382,-76.4097200524101,5.25,https://www.gem.wiki/Cove_Point_LNG_Terminal,153.6533930208922,True,outside_distance_threshold
3ef46043,FUJAIRAH,ARE,25.234236109048496,56.58559706240603,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,154.56357174518809,True,outside_distance_threshold
3ef460eb,FUJAIRAH,ARE,25.265795223211825,56.58594892260618,7,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,155.1308180905697,True,outside_distance_threshold
3ef460c7,FUJAIRAH,ARE,25.27609241892773,56.58598084583027,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,155.32438904050528,True,outside_distance_threshold
3ef46737,FUJAIRAH,ARE,25.29663554547551,56.58584742695273,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,155.7155173598182,True,outside_distance_threshold
3ef46829,KHOR FAKKAN,ARE,25.399773694890836,56.56368707744889,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,156.07694148295437,True,outside_distance_threshold
3ef467a5,KHOR FAKKAN,ARE,25.340285287161116,56.592176866531744,7,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,157.3031964001038,True,outside_distance_threshold
3ef467bb,KHOR FAKKAN,ARE,25.345403660260008,56.59209411683508,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,157.41732099962718,True,outside_distance_threshold
1361baef,KALAMATA,GRC,37.00804825190548,22.08021050200856,1,T100000130462,Revithoussa LNG Terminal,regasification,Greece,37.96,23.4023,5.1,https://www.gem.wiki/Revithoussa_LNG_Terminal,157.51862019174692,True,outside_distance_threshold
3ef467d1,KHOR FAKKAN,ARE,25.36762637562535,56.597354046069434,3,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,158.48496446233435,True,outside_distance_threshold
3ef46879,KHOR FAKKAN,ARE,25.37852649597374,56.59729820833948,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,158.76340844769916,True,outside_distance_threshold
3ef46865,KHOR FAKKAN,ARE,25.38890745788433,56.59727851534035,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,159.03998607310356,True,outside_distance_threshold
3ef4685d,KHOR FAKKAN,ARE,25.398533706792296,56.597101413521905,8,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,159.28805574396634,True,outside_distance_threshold
323b14b1,KOTA KINABALU,MYS,6.07260341230832,116.12074220443472,1,T100000130288,Satu FLNG Terminal,liquefaction,Malaysia,7.375718,115.480022,1.2,https://www.gem.wiki/Satu_FLNG_Terminal,161.2511824069332,True,outside_distance_threshold
3441436b,NINGDE,CHN,26.4487684020624,119.94789002661705,1,T100000130381,Fujian LNG Terminal,regasification,China,25.2135,118.9983,6.3,https://www.gem.wiki/Fujian_LNG_Terminal,167.02811113160197,True,outside_distance_threshold
149e72d7,ELAFONISOS,GRC,36.48551783040529,23.0096056689126,2,T100000130462,Revithoussa LNG Terminal,regasification,Greece,37.96,23.4023,5.1,https://www.gem.wiki/Revithoussa_LNG_Terminal,167.6007865456602,True,outside_distance_threshold
8927256b,FREEPORT,BHS,26.524174048328906,-78.81187030553602,5,T100000130208,American LNG Hialeah Terminal,liquefaction,United States,25.809175,-80.296697,0.08,https://www.gem.wiki/American_LNG_Hialeah_Terminal,168.16305205704484,False,outside_distance_threshold
8927250d,FREEPORT,BHS,26.517812957615984,-78.80072522089394,4,T100000130208,American LNG Hialeah Terminal,liquefaction,United States,25.809175,-80.296697,0.08,https://www.gem.wiki/American_LNG_Hialeah_Terminal,168.8162655318569,False,outside_distance_threshold
892725a7,FREEPORT,BHS,26.511449584490073,-78.79016646457784,4,T100000130208,American LNG Hialeah Terminal,liquefaction,United States,25.809175,-80.296697,0.08,https://www.gem.wiki/American_LNG_Hialeah_Terminal,169.42527195104304,False,outside_distance_threshold
2dccf5a9,TANJUNG BENETE,IDN,-8.894178261117807,116.74424203302657,2,T100000130276,Tanjung Benoa FSRU,regasification,Indonesia,-8.746306,115.2094864,0.35,https://www.gem.wiki/Tanjung_Benoa_FSRU,169.43842824465497,True,outside_distance_threshold
892725b1,FREEPORT,BHS,26.50366533649964,-78.77666375449645,3,T100000130208,American LNG Hialeah Terminal,liquefaction,United States,25.809175,-80.296697,0.08,https://www.gem.wiki/American_LNG_Hialeah_Terminal,170.23245780137123,False,outside_distance_threshold
892725b7,FREEPORT,BHS,26.501845967529004,-78.77364415322373,3,T100000130208,American LNG Hialeah Terminal,liquefaction,United States,25.809175,-80.296697,0.08,https://www.gem.wiki/American_LNG_Hialeah_Terminal,170.41062295906863,False,outside_distance_threshold
34415b83,NINGDE,CHN,26.457862698264464,120.02328118122364,1,T100000130381,Fujian LNG Terminal,regasification,China,25.2135,118.9983,6.3,https://www.gem.wiki/Fujian_LNG_Terminal,172.24241880993864,True,outside_distance_threshold
3ef4b259,,OMN,24.611242463892804,56.71023741457416,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,172.31204932565004,False,outside_distance_threshold
3ef4b2d1,,OMN,24.5734623404816,56.705052775641285,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,173.02101322125182,False,outside_distance_threshold
