date,fold,step,y_true,y_pred,sigma,lower,upper,model
2024-04-01,fold_16,7,59.0,57.669169230009395,7.900222155543641,42.18501833527846,73.15332012474032,ar_lag1_7
2024-04-02,fold_16,8,65.0,58.282370361877234,10.810500067431164,37.09417957484432,79.47056114891014,ar_lag1_7
2024-04-03,fold_16,9,58.0,59.4942326707023,11.006393784540748,37.92209725333693,81.06636808806766,ar_lag1_7
2024-04-04,fold_16,10,70.0,60.435171960558954,7.8407052955747165,45.06767196784003,75.80267195327787,ar_lag1_7
2024-04-05,fold_16,11,57.0,60.499071241856456,13.188191808722749,34.65069027555371,86.34745220815918,ar_lag1_7
2024-04-06,fold_16,12,67.0,59.65495583839865,12.299161633200773,35.5490419972883,83.76086967950899,ar_lag1_7
2024-04-07,fold_16,13,59.0,58.53040692265503,9.916778510722157,39.09387819897884,77.96693564633121,ar_lag1_7
2024-04-08,fold_16,14,64.0,57.96862974080103,7.584143090372689,43.10398243007225,72.83327705152979,ar_lag1_7
2024-04-09,fold_16,15,68.0,58.382698956520464,10.785502071019298,37.24350334214047,79.52189457090044,ar_lag1_7
2024-04-10,fold_16,16,62.0,59.460931936787006,8.034391175942204,43.71381459423387,75.20804927934013,ar_lag1_7
2024-04-11,fold_16,17,60.0,60.39423004027863,8.025295625262073,44.66493964947811,76.12352043107914,ar_lag1_7
2024-04-12,fold_16,18,58.0,60.4868971319008,6.218040917124126,48.299760879941104,72.67403338386049,ar_lag1_7
2024-04-13,fold_16,19,74.0,59.671235582884634,8.642102013395371,42.733026885908615,76.60944427986064,ar_lag1_7
2024-04-14,fold_16,20,65.0,58.56120866482848,13.714137035294591,31.68199399660416,85.44042333305278,ar_lag1_7
2024-04-15,fold_16,21,54.0,57.99241982073728,7.956224971021682,42.39850542463655,73.58633421683801,ar_lag1_7
2024-04-16,fold_16,22,52.0,58.39248975288367,7.475865337787114,43.74006293754956,73.04491656821777,ar_lag1_7
2024-04-17,fold_16,23,49.0,59.46007240690688,8.659302426157097,42.48815152039866,76.4319932934151,ar_lag1_7
2024-04-18,fold_16,24,50.0,60.39143042084607,7.087002154377155,46.50116143990907,74.28169940178306,ar_lag1_7
2024-04-19,fold_16,25,72.0,60.48572086734822,11.385770297477839,38.170021148045755,82.80142058665066,ar_lag1_7
2024-04-20,fold_16,26,57.0,59.67214365161092,7.679114129070386,44.62135652546029,74.72293077776153,ar_lag1_7
2024-04-21,fold_16,27,73.0,58.563350223977906,7.198603593682369,44.454346441379855,72.67235400657594,ar_lag1_7
2024-04-22,fold_16,28,69.0,57.994268504302816,9.69472683317338,38.992953071328934,76.99558393727668,ar_lag1_7
2024-04-23,fold_16,29,62.0,58.393381300048766,7.408861133126236,43.872280312662724,72.9144822874348,ar_lag1_7
2024-04-24,fold_16,30,56.0,59.46013655229871,6.4415113067630685,46.83500638503555,72.08526671956186,ar_lag1_7
2024-04-25,fold_17,1,52.0,59.2082955222519,8.717964449002361,42.12139918370669,76.2951918607971,ar_lag1_7
2024-04-26,fold_17,2,47.0,61.05856812829226,6.611521238149294,48.100224618497975,74.01691163808653,ar_lag1_7
2024-04-27,fold_17,3,71.0,59.734578876289106,9.69949279945789,40.723922321046054,78.74523543153214,ar_lag1_7
2024-04-28,fold_17,4,58.0,59.65137504971858,10.214351519597194,39.631613945876104,79.67113615356104,ar_lag1_7
2024-04-29,fold_17,5,50.0,58.94826196829338,7.5788569899494185,44.09397522401287,73.80254871257388,ar_lag1_7
2024-04-30,fold_17,6,74.0,58.750917956403946,10.857343690543702,37.47091535516509,80.03092055764279,ar_lag1_7
2024-05-01,fold_17,7,62.0,59.21097953949271,7.634711700134352,44.24721957488281,74.1747395041026,ar_lag1_7
2024-05-02,fold_17,8,43.0,60.20859622489666,10.61724938693397,39.39916981162611,81.0180226381672,ar_lag1_7
2024-05-03,fold_17,9,53.0,60.52375837966824,10.658199599441879,39.634071024722914,81.41344573461355,ar_lag1_7
2024-05-04,fold_17,10,76.0,59.82957848195104,8.209241844951487,43.73976012546697,75.91939683843509,ar_lag1_7
2024-05-05,fold_17,11,65.0,58.846124431476035,12.752441073654932,33.851799212143064,83.84044965080899,ar_lag1_7
2024-05-06,fold_17,12,60.0,58.22286367674688,12.04395815752809,34.617139456684434,81.82858789680932,ar_lag1_7
2024-05-07,fold_17,13,67.0,58.45330035574836,9.587003288245635,39.66311919111985,77.24348152037686,ar_lag1_7
2024-05-08,fold_17,14,54.0,59.367378914010686,7.482569440602557,44.70181229860965,74.0329455294117,ar_lag1_7
2024-05-09,fold_17,15,59.0,60.2911379453121,10.822521467082584,39.07938564791864,81.50289024270555,ar_lag1_7
2024-05-10,fold_17,16,53.0,60.50218519760917,7.778937363403669,45.255748127345015,75.74862226787332,ar_lag1_7
2024-05-11,fold_17,17,70.0,59.832472343221795,7.753696503476333,44.63550644935403,75.02943823708955,ar_lag1_7
2024-05-12,fold_17,18,58.0,58.79716286061282,6.029846946508445,46.97888001316745,70.61544570805819,ar_lag1_7
2024-05-13,fold_17,19,74.0,58.17175651198729,9.264823001596778,40.01303710571932,76.33047591825525,ar_lag1_7
2024-05-14,fold_17,20,64.0,58.4281209199957,13.315181207920327,32.330845304847315,84.52539653514407,ar_lag1_7
2024-05-15,fold_17,21,64.0,59.37354643600233,7.74134859135332,44.20078200517994,74.54631086682471,ar_lag1_7
2024-05-16,fold_17,22,66.0,60.29703428381349,7.382063965809165,45.8284547792566,74.76561378837036,ar_lag1_7
2024-05-17,fold_17,23,55.0,60.501663437371946,8.833306295189738,43.18870123438912,77.81462564035476,ar_lag1_7
2024-05-18,fold_17,24,56.0,59.832578876948695,7.134521623149149,45.84917344865411,73.81598430524326,ar_lag1_7
2024-05-19,fold_17,25,66.0,58.79417643070037,11.129514100225967,36.980729628826765,80.60762323257396,ar_lag1_7
2024-05-20,fold_17,26,59.0,58.16821868148412,7.425460085377141,43.61458434550521,72.72185301746302,ar_lag1_7
2024-05-21,fold_17,27,64.0,58.42609736295974,7.849967627795439,43.04044353267535,73.81175119324412,ar_lag1_7
2024-05-22,fold_17,28,63.0,59.37364973356641,9.92347157984832,39.9240028354569,78.8232966316759,ar_lag1_7
2024-05-23,fold_17,29,68.0,60.297409698486355,7.264138907531556,46.059959061028366,74.53486033594433,ar_lag1_7
2024-05-24,fold_17,30,67.0,60.50168242393748,6.2725277974558695,48.207753848897624,72.79561099897734,ar_lag1_7
2024-05-25,fold_18,1,66.0,60.460195882666355,8.651427348466111,43.50370986480792,77.41668190052478,ar_lag1_7
2024-05-26,fold_18,2,70.0,59.52797627619661,7.349037226915827,45.124127990397476,73.93182456199574,ar_lag1_7
2024-05-27,fold_18,3,62.0,58.50261844421492,9.855553235288827,39.18608905533161,77.81914783309821,ar_lag1_7
2024-05-28,fold_18,4,69.0,58.97654490817583,9.900389943087038,39.57213718682267,78.38095262952898,ar_lag1_7
2024-05-29,fold_18,5,59.0,59.70544357027222,7.420365371474192,45.16179469005462,74.24909245048981,ar_lag1_7
2024-05-30,fold_18,6,57.0,60.81028066661799,11.060658040681881,39.131789261568144,82.48877207166782,ar_lag1_7
2024-05-31,fold_18,7,57.0,60.971268542649646,7.41102064177134,46.4459349960949,75.49660208920439,ar_lag1_7
2024-06-01,fold_18,8,62.0,59.982871479597506,11.054740188746282,38.31597885120727,81.64976410798772,ar_lag1_7
2024-06-02,fold_18,9,81.0,59.01321304493701,10.536494468468103,38.362063363434025,79.66436272643998,ar_lag1_7
2024-06-03,fold_18,10,60.0,58.40048868298507,9.124217540674545,40.51735091615433,76.2836264498158,ar_lag1_7
2024-06-04,fold_18,11,61.0,58.612118120044286,12.668173612212982,33.782954090206154,83.4412821498824,ar_lag1_7
2024-06-05,fold_18,12,59.0,59.4275109297736,11.669783866166604,36.55515484472046,82.29986701482672,ar_lag1_7
2024-06-06,fold_18,13,57.0,60.27145760077445,9.42604506357485,41.79674875951617,78.74616644203272,ar_lag1_7
2024-06-07,fold_18,14,63.0,60.47943570041045,7.375973598118202,46.022793097180454,74.93607830364043,ar_lag1_7
2024-06-08,fold_18,15,66.0,59.88514445605628,10.478871437122805,39.346933840670104,80.42335507144244,ar_lag1_7
2024-06-09,fold_18,16,76.0,58.96444899382402,7.78483100909356,43.706460590270034,74.222437397378,ar_lag1_7
2024-06-10,fold_18,17,65.0,58.38696933294416,7.906370289202066,42.89076831767058,73.88317034821773,ar_lag1_7
2024-06-11,fold_18,18,66.0,58.5848810586864,5.83873673590146,47.141167341108584,70.02859477626421,ar_lag1_7
2024-06-12,fold_18,19,58.0,59.40452311465973,9.828741956524365,40.140542866534226,78.66850336278523,ar_lag1_7
2024-06-13,fold_18,20,57.0,60.2307937838958,12.930678851240101,34.88712893981143,85.57445862798014,ar_lag1_7
2024-06-14,fold_18,21,58.0,60.43974237905476,7.599587452218721,45.54482467534356,75.33466008276596,ar_lag1_7
2024-06-15,fold_18,22,67.0,59.87311993720225,7.312645052520028,45.540599002537974,74.2056408718665,ar_lag1_7
2024-06-16,fold_18,23,54.0,58.95946742297764,8.662910056812722,41.98047571031486,75.9384591356404,ar_lag1_7
2024-06-17,fold_18,24,62.0,58.385372570732045,6.911924511073355,44.838249465168644,71.93249567629543,ar_lag1_7
2024-06-18,fold_18,25,52.0,58.58276863793177,10.787541069754381,37.439576659466496,79.72596061639703,ar_lag1_7
2024-06-19,fold_18,26,65.0,59.40264016146169,7.279069984180963,45.13592515152046,73.66935517140291,ar_lag1_7
2024-06-20,fold_18,27,61.0,60.2277055886923,7.6890051117002205,45.15753249281549,75.2978786845691,ar_lag1_7
2024-06-21,fold_18,28,56.0,60.43656426783247,9.682106960256574,41.45998333126501,79.41314520439994,ar_lag1_7
2024-06-22,fold_18,29,54.0,59.871863671382044,7.346198064578295,45.47358004151073,74.27014730125335,ar_lag1_7
2024-06-23,fold_18,30,56.0,58.958954873462986,6.306905364852217,46.59764750445019,71.32026224247578,ar_lag1_7
2024-06-24,fold_19,1,65.0,58.437157612737074,8.488754787082817,41.79950395646277,75.07481126901136,ar_lag1_7
2024-06-25,fold_19,2,69.0,58.147608004372415,7.548791472422582,43.35224859162106,72.94296741712375,ar_lag1_7
2024-06-26,fold_19,3,57.0,59.74025963658913,9.603801194323433,40.91715518103244,78.5633640921458,ar_lag1_7
2024-06-27,fold_19,4,80.0,60.264305925003,9.885038242546415,40.889986983810914,79.63862486619507,ar_lag1_7
2024-06-28,fold_19,5,53.0,60.09629251697841,7.2593562590721925,45.86821569825149,74.32436933570531,ar_lag1_7
2024-06-29,fold_19,6,53.0,59.48381610551456,10.814654306489814,38.28748315954353,80.68014905148559,ar_lag1_7
2024-06-30,fold_19,7,62.0,58.86508805585952,7.275174514665457,44.60600802587156,73.12416808584749,ar_lag1_7
2024-07-01,fold_19,8,44.0,58.54381811371237,10.755458272521796,37.463507262346255,79.62412896507847,ar_lag1_7
2024-07-02,fold_19,9,76.0,58.63748660059441,11.384102571785093,36.32505556358582,80.94991763760298,ar_lag1_7
2024-07-03,fold_19,10,64.0,59.39867898782199,8.876616225829025,42.000830880613236,76.79652709503074,ar_lag1_7
2024-07-04,fold_19,11,72.0,60.16180372719852,12.407354873708606,35.84383503132213,84.47977242307488,ar_lag1_7
2024-07-05,fold_19,12,53.0,60.3995481647129,11.321966449420868,38.20890168967716,82.59019463974862,ar_lag1_7
2024-07-06,fold_19,13,59.0,59.94857043811695,9.234736234599447,41.848820011575,78.04832086465889,ar_lag1_7
2024-07-07,fold_19,14,69.0,59.14877972833854,7.180301105651567,45.07564816310833,73.22191129356874,ar_lag1_7
2024-07-08,fold_19,15,65.0,58.589926673235766,10.31703838791896,38.36890300579742,78.8109503406741,ar_lag1_7
2024-07-09,fold_19,16,71.0,58.68154170663272,8.538504927884205,41.94637956616191,75.41670384710352,ar_lag1_7
2024-07-10,fold_19,17,59.0,59.378129364888224,7.802499507639485,44.085511340523325,74.67074738925311,ar_lag1_7
2024-07-11,fold_19,18,70.0,60.15113087890563,5.9670269490108225,48.4559729640645,71.84628879374677,ar_lag1_7
2024-07-12,fold_19,19,59.0,60.4215871166222,9.543175189394592,41.71730744725258,79.1258667859918,ar_lag1_7
2024-07-13,fold_19,20,64.0,59.98746978205771,12.598586973417568,35.294693058063785,84.68024650605162,ar_lag1_7
2024-07-14,fold_19,21,69.0,59.17591996945537,7.3909395416104156,44.689944655985975,73.66189528292476,ar_lag1_7
2024-07-15,fold_19,22,63.0,58.597115757165966,7.3065836248598615,44.27647500241052,72.91775651192141,ar_lag1_7
2024-07-16,fold_19,23,64.0,58.68590960759427,8.480078040796455,42.06526206154423,75.30655715364429,ar_lag1_7
2024-07-17,fold_19,24,68.0,59.37712228072664,6.880458798275523,45.89167083899487,72.8625737224584,ar_lag1_7
2024-07-18,fold_19,25,55.0,60.15017072501756,10.832460766982857,38.91893775778803,81.38140369224708,ar_lag1_7
2024-07-19,fold_19,26,59.0,60.423164165156855,7.385723159220803,45.94741277330069,74.89891555701301,ar_lag1_7
2024-07-20,fold_19,27,59.0,59.99068990079017,7.459749209987396,45.369850115513756,74.61152968606658,ar_lag1_7
2024-07-21,fold_19,28,60.0,59.17844952952258,9.427840924237701,40.700220866043864,77.65667819300128,ar_lag1_7
2024-07-22,fold_19,29,53.0,58.598009530169705,7.237368470914059,44.41302798433242,72.78299107600698,ar_lag1_7
2024-07-23,fold_19,30,59.0,58.6863668219363,6.155583448895463,46.62164495827034,70.75108868560226,ar_lag1_7
2024-07-24,fold_20,1,62.0,60.330190442478205,8.367997553720768,43.92921661446622,76.73116427049018,ar_lag1_7
2024-07-25,fold_20,2,71.0,59.892954402919976,7.7086562205827835,44.784265841377064,75.00164296446287,ar_lag1_7
2024-07-26,fold_20,3,44.0,60.256997115536,9.352565500210348,41.92630557207188,78.58768865900011,ar_lag1_7
2024-07-27,fold_20,4,67.0,59.85669677956611,10.556486093766223,39.16636423248639,80.54702932664581,ar_lag1_7
2024-07-28,fold_20,5,57.0,59.26859532068533,7.080814160022583,45.390454585819825,73.14673605555082,ar_lag1_7
2024-07-29,fold_20,6,67.0,58.24919135053312,10.67184210882713,37.33276516853395,79.16561753253227,ar_lag1_7
2024-07-30,fold_20,7,46.0,58.85487949746536,7.096327385085906,44.94633340019168,72.76342559473903,ar_lag1_7
2024-07-31,fold_20,8,63.0,59.64159659524433,10.888839595700407,38.29986315423784,80.9833300362508,ar_lag1_7
2024-08-01,fold_20,9,50.0,60.2342977476649,11.61760648563498,37.46420744926138,83.0043880460684,ar_lag1_7
2024-08-02,fold_20,10,61.0,60.40966629693784,8.72370106943569,43.311526388950334,77.50780620492534,ar_lag1_7
2024-08-03,fold_20,11,64.0,59.95072040351652,12.622558415491651,35.21096051639991,84.69048029063312,ar_lag1_7
2024-08-04,fold_20,12,58.0,59.21645398057798,11.134722502375812,37.39279889807368,81.04010906308227,ar_lag1_7
2024-08-05,fold_20,13,56.0,58.70147210363616,8.998074853468164,41.06556946064303,76.33737474662928,ar_lag1_7
2024-08-06,fold_20,14,59.0,58.89890272637065,7.324807153069946,44.542544512652185,73.2552609400891,ar_lag1_7
2024-08-07,fold_20,15,59.0,59.58692809337416,10.166896886509681,39.66017636128277,79.51367982546554,ar_lag1_7
2024-08-08,fold_20,16,67.0,60.257279249877456,8.689645089732819,43.2258878355658,77.2886706641891,ar_lag1_7
2024-08-09,fold_20,17,58.0,60.425892183405026,7.58817895887858,45.55333471575836,75.29844965105168,ar_lag1_7
2024-08-10,fold_20,18,70.0,59.96097320018885,6.232125487972946,47.74623169662777,72.17571470374993,ar_lag1_7
2024-08-11,fold_20,19,54.0,59.21318195550452,9.28131000271655,41.02214862082872,77.4042152901803,ar_lag1_7
2024-08-12,fold_20,20,67.0,58.740594549912345,12.257868764237967,34.71561324478742,82.76557585503724,ar_lag1_7
2024-08-13,fold_20,21,57.0,58.90765593206107,7.553101827105193,44.10384837937121,73.71146348475092,ar_lag1_7
2024-08-14,fold_20,22,52.0,59.583247153950786,7.168347446286077,45.5335443305604,73.63294997734116,ar_lag1_7
2024-08-15,fold_20,23,49.0,60.25882648063263,8.345696534985231,43.901561846160845,76.6160911151044,ar_lag1_7
2024-08-16,fold_20,24,48.0,60.427504441269235,7.162062932975184,46.390119037628565,74.46488984490989,ar_lag1_7
2024-08-17,fold_20,25,46.0,59.962071518838705,10.763226663949931,38.86653490005564,81.05760813762176,ar_lag1_7
2024-08-18,fold_20,26,50.0,59.2130336655214,7.1875900019572985,45.12561612604492,73.30045120499787,ar_lag1_7
2024-08-19,fold_20,27,53.0,58.74399554958564,7.264652470867226,44.50553834648596,72.9824527526853,ar_lag1_7
2024-08-20,fold_20,28,47.0,58.9088474512368,9.17386294905022,40.92840647199196,76.88928843048163,ar_lag1_7
2024-08-21,fold_20,29,53.0,59.583074807477445,7.118239527927272,45.63158169941059,73.53456791554429,ar_lag1_7
2024-08-22,fold_20,30,48.0,60.25894011096392,5.983594953973207,48.53130950310083,71.98657071882701,ar_lag1_7
2024-08-23,fold_21,1,50.0,57.77403802451905,8.147294331015011,41.80563456428227,73.74244148475582,ar_lag1_7
2024-08-24,fold_21,2,78.0,58.42507189074634,7.831153735722015,43.076292611334885,73.77385117015778,ar_lag1_7
2024-08-25,fold_21,3,58.0,58.23536235834252,9.780916263773317,39.06511874554475,77.40560597114029,ar_lag1_7
2024-08-26,fold_21,4,63.0,58.11277914877501,10.347748751653027,37.83156427446577,78.39399402308425,ar_lag1_7
2024-08-27,fold_21,5,75.0,57.77219552679039,6.911536013658979,44.225833862167256,71.31855719141352,ar_lag1_7
2024-08-28,fold_21,6,81.0,58.78037936914825,10.524865885956395,38.15202129055946,79.40873744773702,ar_lag1_7
2024-08-29,fold_21,7,66.0,59.01941427880503,7.535879346404196,44.24936216801356,73.7894663895965,ar_lag1_7
2024-08-30,fold_21,8,62.0,59.9524656339962,10.66446683677317,39.05049471959899,80.8544365483934,ar_lag1_7
2024-08-31,fold_21,9,58.0,59.719851228687666,11.672938017325702,36.841313120960905,82.59838933641441,ar_lag1_7
2024-09-01,fold_21,10,50.0,59.074961982651054,8.4964005439185,42.422322918344264,75.72760104695783,ar_lag1_7
2024-09-02,fold_21,11,55.0,58.638486829801565,12.403745177683037,34.327593008130435,82.94938065147268,ar_lag1_7
2024-09-03,fold_21,12,83.0,58.724853397233176,10.839486004610126,37.47985121727136,79.96985557719498,ar_lag1_7
2024-09-04,fold_21,13,74.0,59.3751584736942,8.8141256173923,42.099789708393416,76.65052723899497,ar_lag1_7
2024-09-05,fold_21,14,62.0,60.00104086791037,7.130516072541086,46.02548617454584,73.97659556127489,ar_lag1_7
2024-09-06,fold_21,15,60.0,60.25422088025043,9.89573489737448,40.858936880840275,79.64950487966057,ar_lag1_7
2024-09-07,fold_21,16,67.0,59.86409311773543,8.533715670330912,43.13831774958175,76.5898684858891,ar_lag1_7
2024-09-08,fold_21,17,51.0,59.16208505748696,7.421281592167063,44.61664041770945,73.70752969726448,ar_lag1_7
2024-09-09,fold_21,18,66.0,58.692640206062315,6.435856886509866,46.07859249884889,71.30668791327574,ar_lag1_7
2024-09-10,fold_21,19,67.0,58.81005831108331,9.11061698070372,40.953577151964964,76.66653947020164,ar_lag1_7
2024-09-11,fold_21,20,56.0,59.43476106186332,12.024247203006281,35.86766960276452,83.0018525209621,ar_lag1_7
2024-09-12,fold_21,21,66.0,60.08931067607568,7.3664060071994895,45.651420206465176,74.52720114568618,ar_lag1_7
2024-09-13,fold_21,22,63.0,60.29007384256777,7.198938593254213,46.18041347287407,74.39973421226146,ar_lag1_7
2024-09-14,fold_21,23,67.0,59.88044083075381,8.49613853463207,43.22831529521204,76.53256636629557,ar_lag1_7
2024-09-15,fold_21,24,57.0,59.17129761417035,7.3525331287927225,44.76059748659901,73.58199774174167,ar_lag1_7
2024-09-16,fold_21,25,55.0,58.69824823036329,11.228175912042987,36.69142783067886,80.7050686300477,ar_lag1_7
2024-09-17,fold_21,26,61.0,58.81777426789088,7.133153363153285,44.83705057990968,72.79849795587208,ar_lag1_7
2024-09-18,fold_21,27,73.0,59.44063130840049,7.227180010534665,45.27561877796474,73.60564383883624,ar_lag1_7
2024-09-19,fold_21,28,63.0,60.09731172303669,9.251271061998203,41.965153630302595,78.22946981577078,ar_lag1_7
2024-09-20,fold_21,29,56.0,60.29402375043994,7.037016786556913,46.501724290184605,74.08632321069527,ar_lag1_7
2024-09-21,fold_21,30,60.0,59.882279458140154,6.415214319055473,47.308690439685776,72.45586847659452,ar_lag1_7
2024-09-22,fold_22,1,62.0,59.00956131807132,8.159202162679183,43.0178189366388,75.00130369950384,ar_lag1_7
2024-09-23,fold_22,2,75.0,58.49022043898862,8.583982734721566,41.66592343502071,75.31451744295653,ar_lag1_7
2024-09-24,fold_22,3,63.0,59.18986619781943,9.534944914053565,40.50171757170108,77.87801482393778,ar_lag1_7
2024-09-25,fold_22,4,66.0,60.83362152162777,10.10626520378436,41.02570570400007,80.64153733925545,ar_lag1_7
2024-09-26,fold_22,5,56.0,60.66772136996848,8.234955162600679,44.52750583696896,76.807936902968,ar_lag1_7
2024-09-27,fold_22,6,52.0,60.046963485826815,11.206850163545347,38.081940785141114,82.0119861865125,ar_lag1_7
2024-09-28,fold_22,7,68.0,59.8213201903048,7.503643738064577,45.114448710878726,74.52819166973087,ar_lag1_7
2024-09-29,fold_22,8,53.0,59.15047654049175,10.426153300115876,38.7155915749712,79.58536150601229,ar_lag1_7
2024-09-30,fold_22,9,48.0,58.79354828467496,11.407445626302943,36.43536570152223,81.15173086782768,ar_lag1_7
2024-10-01,fold_22,10,59.0,59.08142045497063,8.480846464662793,42.45926682581771,75.70357408412355,ar_lag1_7
2024-10-02,fold_22,11,68.0,59.82596070910383,12.090057917016493,36.129882620748155,83.52203879745949,ar_lag1_7
2024-10-03,fold_22,12,53.0,60.346428970128045,11.85711623632335,37.10690818642916,83.58594975382692,ar_lag1_7
2024-10-04,fold_22,13,62.0,60.33575017749224,9.054778771081601,42.588709898194445,78.08279045679002,ar_lag1_7
2024-10-05,fold_22,14,53.0,59.844221149943245,6.956417830305893,46.209892741131426,73.47854955875505,ar_lag1_7
2024-10-06,fold_22,15,47.0,59.16495776665189,9.645383100515067,40.26035427255107,78.06956126075269,ar_lag1_7
2024-10-07,fold_22,16,73.0,58.820199994872056,8.395153793554176,42.36600091483106,75.27439907491305,ar_lag1_7
2024-10-08,fold_22,17,69.0,59.07602428828144,7.48483306869989,44.40602104333524,73.74602753322763,ar_lag1_7
2024-10-09,fold_22,18,56.0,59.74296834319349,6.426731548315011,47.14680597018872,72.33913071619824,ar_lag1_7
2024-10-10,fold_22,19,65.0,60.30941539190586,9.066538194380833,42.53932706646261,78.0795037173491,ar_lag1_7
2024-10-11,fold_22,20,63.0,60.35452881913068,11.77762182108469,37.27081422627164,83.4382434119897,ar_lag1_7
2024-10-12,fold_22,21,68.0,59.84852940626847,7.292044972437209,45.556383886645165,74.14067492589176,ar_lag1_7
2024-10-13,fold_22,22,63.0,59.16669973178476,7.042458118220531,45.3637354574408,72.96966400612871,ar_lag1_7
2024-10-14,fold_22,23,55.0,58.82260269615058,8.454129853776655,42.25281266212346,75.39239273017769,ar_lag1_7
2024-10-15,fold_22,24,65.0,59.07589554577641,7.16671347880655,45.02939523979781,73.122395851755,ar_lag1_7
2024-10-16,fold_22,25,56.0,59.73617396120781,11.046981806913347,38.084487481788436,81.38786044062718,ar_lag1_7
2024-10-17,fold_22,26,65.0,60.30551052359064,7.054577354657079,46.478792982310914,74.13222806487036,ar_lag1_7
2024-10-18,fold_22,27,65.0,60.35555543120272,7.590082060416711,45.47926795308239,75.23184290932303,ar_lag1_7
2024-10-19,fold_22,28,57.0,59.84901452960256,9.0710639560263,42.07005587433159,77.62797318487353,ar_lag1_7
2024-10-20,fold_22,29,53.0,59.16690497473388,6.888853603827711,45.665000016462606,72.66880993300515,ar_lag1_7
2024-10-21,fold_22,30,46.0,58.82282556212941,6.256200308080188,46.560898278223846,71.08475284603496,ar_lag1_7
2024-10-22,fold_23,1,51.0,57.9147409279924,7.981605006445456,42.27108257653472,73.55839927945007,ar_lag1_7
2024-10-23,fold_23,2,41.0,59.35507904051153,8.898374992584335,41.914584534114354,76.79557354690868,ar_lag1_7
2024-10-24,fold_23,3,56.0,60.63196373096459,9.361918652336467,42.28294034619135,78.98098711573782,ar_lag1_7
2024-10-25,fold_23,4,63.0,60.73274148639217,9.884668014835801,41.35914817817896,80.10633479460537,ar_lag1_7
2024-10-26,fold_23,5,47.0,59.65011871541748,8.04072989855684,43.890577704831664,75.40965972600328,ar_lag1_7
2024-10-27,fold_23,6,57.0,58.657484445178554,11.166697125258693,36.77116025340455,80.54380863695255,ar_lag1_7
2024-10-28,fold_23,7,48.0,57.80860573845915,7.513776835513153,43.08187375298203,72.53533772393627,ar_lag1_7
2024-10-29,fold_23,8,40.0,58.90464558423349,10.223096375800091,38.867744877183355,78.94154629128361,ar_lag1_7
2024-10-30,fold_23,9,56.0,59.734978931376666,11.456387780602354,37.280871488471284,82.18908637428203,ar_lag1_7
2024-10-31,fold_23,10,45.0,60.35252775570073,8.279264802413627,44.12546692449989,76.57958858690155,ar_lag1_7
2024-11-01,fold_23,11,63.0,60.375866567685854,12.046112194738457,36.76592051226973,83.98581262310196,ar_lag1_7
2024-11-02,fold_23,12,58.0,59.80335791237108,11.700472271514368,36.87085365809335,82.73586216664879,ar_lag1_7
2024-11-03,fold_23,13,67.0,59.102614687774725,8.837138753194969,41.78214100512939,76.42308837042006,ar_lag1_7
2024-11-04,fold_23,14,63.0,58.753859531142055,6.976304816642571,45.08055334534931,72.4271657169348,ar_lag1_7
2024-11-05,fold_23,15,67.0,59.100956906699835,9.734052016196795,40.02256553131461,78.17934828208504,ar_lag1_7
2024-11-06,fold_23,16,56.0,59.78885539259439,8.583730388756212,42.965052977630215,76.61265780755856,ar_lag1_7
2024-11-07,fold_23,17,59.0,60.33846464991364,7.590970403264045,45.46043605180662,75.21649324802065,ar_lag1_7
2024-11-08,fold_23,18,60.0,60.347220762118994,6.360023072230272,47.88180459970387,72.8126369245341,ar_lag1_7
2024-11-09,fold_23,19,59.0,59.81118591083665,8.899610237445254,42.36827036899999,77.2541014526733,ar_lag1_7
2024-11-10,fold_23,20,55.0,59.13709220930918,11.49572950555488,36.60587640240716,81.66830801621117,ar_lag1_7
2024-11-11,fold_23,21,61.0,58.82937626225321,7.30808446446317,44.505793915928706,73.1529586085777,ar_lag1_7
2024-11-12,fold_23,22,41.0,59.125454321036855,6.91912931047533,45.564210068129746,72.68669857394396,ar_lag1_7
2024-11-13,fold_23,23,49.0,59.79606496910673,8.284323263129615,43.559089737085344,76.0330402011281,ar_lag1_7
2024-11-14,fold_23,24,56.0,60.33833690025536,7.219897943276582,46.18759695937844,74.48907684113226,ar_lag1_7
2024-11-15,fold_23,25,58.0,60.34505048762713,10.872464260097543,39.03541211463701,81.65468886061723,ar_lag1_7
2024-11-16,fold_23,26,53.0,59.81149463752411,7.0790687504304595,45.936774842597444,73.68621443245077,ar_lag1_7
2024-11-17,fold_23,27,43.0,59.139724290624464,7.442977951652655,44.551755567659555,73.72769301358937,ar_lag1_7
2024-11-18,fold_23,28,69.0,58.83539355118411,8.857750062338289,41.474522444943645,76.19626465742456,ar_lag1_7
2024-11-19,fold_23,29,49.0,59.12807209859167,6.796364898942716,45.80744167087174,72.44870252631159,ar_lag1_7
2024-11-20,fold_23,30,62.0,59.79694457980566,6.622886418015243,46.81632572679629,72.77756343281501,ar_lag1_7
2024-11-21,fold_24,1,49.0,60.16100367212075,7.950844633062359,44.57763454464494,75.74437279959655,ar_lag1_7
2024-11-22,fold_24,2,45.0,60.07420532860542,9.774864832444356,40.91582230326733,79.2325883539435,ar_lag1_7
