period,destination_unit,destination_unit_type,unit_of_measure,measurement_basis,portfolio_js_distance,portfolio_js_zscore,portfolio_js_robust_zscore,pre_empirical_tail_p,pre_empirical_percentile,post_treatment,pre_calibration_months,coverage_note,admissibility_note
2024-01,Korea,importer,t,weight_ton,0.21317406658823593,0.28098132999200665,0.2943031322007413,0.46153846153846156,0.5833333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-02,Korea,importer,t,weight_ton,0.24517079662348998,1.2037858169051148,1.160270169506787,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-03,Korea,importer,t,weight_ton,0.23159618496009737,0.8122860437320513,0.7928836824571314,0.3076923076923077,0.75,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-04,Korea,importer,t,weight_ton,0.20592333185780703,0.07186588177950742,0.09806753981728655,0.5384615384615384,0.5,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-05,Korea,importer,t,weight_ton,0.2844303907783658,2.33605557073902,2.2228010718420266,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-06,Korea,importer,t,weight_ton,0.2839261057774032,2.3215116951286516,2.2091529838105206,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-07,Korea,importer,t,weight_ton,0.31899800212915785,3.3330057847525416,3.158347046546643,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-08,Korea,importer,t,weight_ton,0.2456120302604317,1.2165112541450513,1.1722118205730432,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-09,Korea,importer,t,weight_ton,0.2762850046499086,2.101137850750188,2.00235242332069,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-10,Korea,importer,t,weight_ton,0.2469173838372467,1.2541584179760346,1.2075402172031318,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-11,Korea,importer,t,weight_ton,0.23478211636709512,0.904170176708628,0.8791084803829926,0.3076923076923077,0.75,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-12,Korea,importer,t,weight_ton,0.23296055433396298,0.8516352578118274,0.8298092965175597,0.3076923076923077,0.75,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-01,Korea,importer,t,weight_ton,0.22044693568323726,0.4907351462789906,0.49113777423990534,0.38461538461538464,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-02,Korea,importer,t,weight_ton,0.22502006031901148,0.6226267467161481,0.6149058964108074,0.38461538461538464,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-03,Korea,importer,t,weight_ton,0.2160621089676353,0.36427416845295396,0.3724657913270718,0.46153846153846156,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-04,Korea,importer,t,weight_ton,0.21177569763533188,0.24065154808372888,0.2564573455258887,0.5384615384615384,0.5833333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-05,Korea,importer,t,weight_ton,0.23591894370518285,0.9369569448339014,0.9098758431981202,0.3076923076923077,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-06,Korea,importer,t,weight_ton,0.25478840292151456,1.4811632312659624,1.4205633314236428,0.15384615384615385,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-07,Korea,importer,t,weight_ton,0.18283081454032185,-0.5941358806260483,-0.5269137874410948,0.7692307692307693,0.3333333333333333,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-08,Korea,importer,t,weight_ton,0.15280587270846274,-1.4600728376593723,-1.3395158844295643,0.9230769230769231,0.16666666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-09,Korea,importer,t,weight_ton,0.19282394520864066,-0.30592812286851845,-0.2564573455258887,0.6153846153846154,0.5,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-10,Korea,importer,t,weight_ton,0.1814249846291927,-0.6346808409515957,-0.5649614992465009,0.8461538461538461,0.25,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-11,Korea,importer,t,weight_ton,0.23126860571997745,0.8028384660492949,0.7840180007534991,0.38461538461538464,0.75,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-12,Korea,importer,t,weight_ton,0.1497168096125924,-1.5491632316491974,-1.4231190155693694,1.0,0.08333333333333333,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-01,Korea,importer,t,weight_ton,0.18631540355340268,-0.4936382868789324,-0.4326060497265825,0.6923076923076923,0.4166666666666667,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-02,Korea,importer,t,weight_ton,0.2454464160119324,1.21173484194782,1.1677295975474213,0.23076923076923078,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-03,Korea,importer,t,weight_ton,0.2436750325189748,1.160647101621104,1.1197884575109485,0.23076923076923078,0.8333333333333334,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-04,Korea,importer,t,weight_ton,0.38386121372528786,5.203698903410404,4.913820281285577,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-05,Korea,importer,t,weight_ton,0.36430174823461714,4.639592430763793,4.384458300746196,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-06,Korea,importer,t,weight_ton,0.30997616568288916,3.0728107228309005,2.9141779402089933,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-01,Taiwan,importer,t,weight_ton,0.203231635275771,-0.7729444419026241,-0.6662817738129632,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-02,Taiwan,importer,t,weight_ton,0.2870172464808305,2.189565843970562,2.738548064339986,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-03,Taiwan,importer,t,weight_ton,0.2871448111306011,2.194076303244223,2.743731960710563,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-04,Taiwan,importer,t,weight_ton,0.29832527974091766,2.589397800367168,3.198077194712264,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-05,Taiwan,importer,t,weight_ton,0.24531536782598495,0.7150615385373261,1.0438919210131046,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-06,Taiwan,importer,t,weight_ton,0.25864315345484157,1.1863083486461279,1.5854985469357286,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-07,Taiwan,importer,t,weight_ton,0.2468709978784299,0.7700658521073784,1.107108689901127,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-08,Taiwan,importer,t,weight_ton,0.25435561210151364,1.0347085073648647,1.4112639913579554,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-09,Taiwan,importer,t,weight_ton,0.3082953227064086,2.9419207981833,3.603233871238609,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-10,Taiwan,importer,t,weight_ton,0.30775994172591475,2.922990678336206,3.5814773773615927,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-11,Taiwan,importer,t,weight_ton,0.28871544002216815,2.24961094910566,2.807558243502538,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2024-12,Taiwan,importer,t,weight_ton,0.2618251150176623,1.2988168536690088,1.714805208510737,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-01,Taiwan,importer,t,weight_ton,0.21700723196220453,-0.28586382876823535,-0.1064772684601701,0.5384615384615384,0.5,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-02,Taiwan,importer,t,weight_ton,0.2744222876161592,1.744230485666401,2.2267216166246753,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-03,Taiwan,importer,t,weight_ton,0.23416279511397609,0.3207263907944431,0.5906803039362437,0.38461538461538464,0.75,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-04,Taiwan,importer,t,weight_ton,0.20096728247951523,-0.8530079319610268,-0.7582991960637563,0.8461538461538461,0.25,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-05,Taiwan,importer,t,weight_ton,0.2101533848079727,-0.5282036816401136,-0.38499983291046186,0.6153846153846154,0.5,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-06,Taiwan,importer,t,weight_ton,0.208767194488735,-0.5772169074178536,-0.44133101069166875,0.6923076923076923,0.4166666666666667,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-07,Taiwan,importer,t,weight_ton,0.22910143675041442,0.1417657554671654,0.38499983291046075,0.5384615384615384,0.5833333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-08,Taiwan,importer,t,weight_ton,0.23028360276688928,0.183565044546112,0.43303999241580743,0.46153846153846156,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-09,Taiwan,importer,t,weight_ton,0.1986423174736489,-0.9352145620149263,-0.8527797412406717,0.9230769230769231,0.16666666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-10,Taiwan,importer,t,weight_ton,0.19382704231143405,-1.1054741327478754,-1.0484600294837192,1.0,0.08333333333333333,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-11,Taiwan,importer,t,weight_ton,0.2069041925543418,-0.643089344389563,-0.517038575314358,0.7692307692307693,0.3333333333333333,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2025-12,Taiwan,importer,t,weight_ton,0.24026100968611272,0.5363484186770253,0.8384959209143545,0.3076923076923077,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-01,Taiwan,importer,t,weight_ton,0.2570419871960921,1.1296939557603491,1.5204313047777498,0.23076923076923078,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-02,Taiwan,importer,t,weight_ton,0.29099202634520327,2.330106994926264,2.9000728045389184,0.15384615384615385,1.0,False,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-03,Taiwan,importer,t,weight_ton,0.24773735976044323,0.8006988683238665,1.142315388809104,0.23076923076923078,0.8333333333333334,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-04,Taiwan,importer,t,weight_ton,0.47654247333319877,8.890840990229625,10.440361516417338,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-05,Taiwan,importer,t,weight_ton,0.432683300733626,7.3400586054342325,8.658038544776737,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
2026-06,Taiwan,importer,t,weight_ton,0.4968667365186026,9.609470810715038,11.266286836252657,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split national customs; weight basis
