model,league,panel,fold,horizon,portname,vessel_class,common_95_coverage,common_width_scaled,n_coverage_days,native_95_coverage
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_03,130,Yucatan Channel,n_dry_bulk,0.9923076923076923,4.800429841914606,130,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_03,130,Yucatan Channel,n_general_cargo,0.9923076923076923,4.153613602271517,130,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_03,130,Yucatan Channel,n_roro,0.9769230769230769,3.724341938519606,130,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_03,130,Yucatan Channel,n_tanker,1.0,5.0535587731853,130,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bab el-Mandeb Strait,n_container,0.06666666666666667,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bab el-Mandeb Strait,n_dry_bulk,0.9,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bab el-Mandeb Strait,n_general_cargo,0.9666666666666667,4.035418198605823,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bab el-Mandeb Strait,n_roro,0.9666666666666667,4.016814627852259,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bab el-Mandeb Strait,n_tanker,0.5666666666666667,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Balabac Strait,n_container,0.9333333333333333,3.413565437963949,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Balabac Strait,n_dry_bulk,1.0,4.069344645109405,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Balabac Strait,n_general_cargo,0.9333333333333333,3.2683769450715165,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Balabac Strait,n_roro,1.0,2.992886966225565,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Balabac Strait,n_tanker,1.0,3.995584492067523,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bering Strait,n_container,1.0,3.119656319069033,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bering Strait,n_dry_bulk,1.0,2.8177576160633873,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bering Strait,n_general_cargo,1.0,2.8270486803790247,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bering Strait,n_roro,1.0,2.8986587202599576,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bering Strait,n_tanker,1.0,3.013949685502234,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bohai Strait,n_container,1.0,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bohai Strait,n_dry_bulk,0.9333333333333333,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bohai Strait,n_general_cargo,0.9333333333333333,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bohai Strait,n_roro,0.9666666666666667,4.008326142307462,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bohai Strait,n_tanker,0.8666666666666667,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bosporus Strait,n_container,1.0,4.641768379161674,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bosporus Strait,n_dry_bulk,0.9333333333333333,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bosporus Strait,n_general_cargo,0.9666666666666667,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bosporus Strait,n_roro,1.0,3.2475739257797516,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Bosporus Strait,n_tanker,0.9666666666666667,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Cape of Good Hope,n_container,0.1,4.522817439739941,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Cape of Good Hope,n_dry_bulk,0.6666666666666666,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Cape of Good Hope,n_general_cargo,0.8,3.3735133107283626,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Cape of Good Hope,n_roro,0.6333333333333333,3.356137096220215,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Cape of Good Hope,n_tanker,0.43333333333333335,4.434829239883907,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Dover Strait,n_container,0.9666666666666667,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Dover Strait,n_dry_bulk,0.9333333333333333,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Dover Strait,n_general_cargo,0.9333333333333333,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Dover Strait,n_roro,1.0,4.6792021196281235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Dover Strait,n_tanker,0.9333333333333333,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Gibraltar Strait,n_container,1.0,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Gibraltar Strait,n_dry_bulk,0.9333333333333333,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Gibraltar Strait,n_general_cargo,0.9333333333333333,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Gibraltar Strait,n_roro,1.0,4.4104886526861895,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Gibraltar Strait,n_tanker,0.9333333333333333,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Kerch Strait,n_container,1.0,2.8918993504945254,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Kerch Strait,n_dry_bulk,1.0,3.1186588408657148,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Kerch Strait,n_general_cargo,0.6,3.9951809951669377,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Kerch Strait,n_roro,1.0,2.9062962705561928,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Kerch Strait,n_tanker,1.0,3.929813351291413,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Korea Strait,n_container,0.9333333333333333,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Korea Strait,n_dry_bulk,0.9666666666666667,4.340534265285356,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Korea Strait,n_general_cargo,0.8666666666666667,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Korea Strait,n_roro,1.0,4.642996405764409,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Korea Strait,n_tanker,0.9333333333333333,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Lombok Strait,n_container,0.9,2.895893657650053,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Lombok Strait,n_dry_bulk,0.9666666666666667,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Lombok Strait,n_general_cargo,0.9333333333333333,3.2882506722253164,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Lombok Strait,n_roro,0.9666666666666667,3.014421238429067,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Lombok Strait,n_tanker,1.0,4.396557032391683,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Luzon Strait,n_container,1.0,4.321584991397151,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Luzon Strait,n_dry_bulk,1.0,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Luzon Strait,n_general_cargo,0.9,3.668523434413375,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Luzon Strait,n_roro,0.9666666666666667,3.6551176875689277,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Luzon Strait,n_tanker,0.9666666666666667,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Magellan Strait,n_container,1.0,3.097904494451808,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Magellan Strait,n_dry_bulk,0.8666666666666667,3.5219956665765646,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Magellan Strait,n_general_cargo,0.8,2.844640004114551,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Magellan Strait,n_roro,0.8666666666666667,2.9188493489963454,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Magellan Strait,n_tanker,0.9666666666666667,3.2080904642562724,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Makassar Strait,n_container,0.9666666666666667,3.785054974096975,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Makassar Strait,n_dry_bulk,0.9,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Makassar Strait,n_general_cargo,0.9333333333333333,3.5811662492392844,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Makassar Strait,n_roro,0.9,2.890885307597423,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Makassar Strait,n_tanker,1.0,4.324651801143088,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Malacca Strait,n_container,0.9666666666666667,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Malacca Strait,n_dry_bulk,0.7666666666666667,4.340534265285356,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Malacca Strait,n_general_cargo,0.9,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Malacca Strait,n_roro,0.9666666666666667,4.508047231338044,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Malacca Strait,n_tanker,0.9333333333333333,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mindoro Strait,n_container,0.9666666666666667,3.5891968026067413,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mindoro Strait,n_dry_bulk,1.0,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mindoro Strait,n_general_cargo,0.9666666666666667,3.7785717625496025,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mindoro Strait,n_roro,0.9,2.920623595301827,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mindoro Strait,n_tanker,1.0,4.043424358138304,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mona Passage,n_container,0.9666666666666667,4.379099903485051,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mona Passage,n_dry_bulk,0.9666666666666667,3.5358991171182113,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mona Passage,n_general_cargo,1.0,3.3410270730656517,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mona Passage,n_roro,0.9333333333333333,3.2446997975309197,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Mona Passage,n_tanker,0.9333333333333333,3.618450299863171,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Ombai Strait,n_container,0.9666666666666667,3.490549976116297,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Ombai Strait,n_dry_bulk,1.0,4.066407387996696,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Ombai Strait,n_general_cargo,0.9666666666666667,3.0648023938308717,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Ombai Strait,n_roro,0.9666666666666667,3.02583665297111,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Ombai Strait,n_tanker,1.0,4.149429814939869,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Oresund Strait,n_container,1.0,4.421989256188478,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Oresund Strait,n_dry_bulk,0.9666666666666667,4.222258093909796,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Oresund Strait,n_general_cargo,0.9333333333333333,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Oresund Strait,n_roro,0.9666666666666667,4.379214151690413,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Oresund Strait,n_tanker,1.0,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Panama Canal,n_container,0.9666666666666667,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Panama Canal,n_dry_bulk,0.6666666666666666,4.3077816232956145,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Panama Canal,n_general_cargo,1.0,3.5880242069180013,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Panama Canal,n_roro,1.0,3.754013183904924,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Panama Canal,n_tanker,0.9333333333333333,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Strait of Hormuz,n_container,1.0,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Strait of Hormuz,n_dry_bulk,1.0,4.337621664251556,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Strait of Hormuz,n_general_cargo,0.9666666666666667,3.868109263279819,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Strait of Hormuz,n_roro,0.9666666666666667,3.7475682226927556,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Strait of Hormuz,n_tanker,1.0,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Suez Canal,n_container,0.4,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Suez Canal,n_dry_bulk,1.0,4.340534265285356,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Suez Canal,n_general_cargo,1.0,4.03750577940039,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Suez Canal,n_roro,1.0,3.936163382170911,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Suez Canal,n_tanker,0.8,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Sunda Strait,n_container,0.9333333333333333,4.153680303045767,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Sunda Strait,n_dry_bulk,0.9666666666666667,4.334964128112374,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Sunda Strait,n_general_cargo,1.0,3.7286365169915157,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Sunda Strait,n_roro,0.8,3.132999012746635,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Sunda Strait,n_tanker,0.9,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Taiwan Strait,n_container,1.0,4.64838106732401,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Taiwan Strait,n_dry_bulk,0.9333333333333333,4.340534265285357,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Taiwan Strait,n_general_cargo,1.0,4.214606044511812,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Taiwan Strait,n_roro,1.0,4.537715673078281,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Taiwan Strait,n_tanker,0.9666666666666667,4.44816675178235,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Torres Strait,n_container,0.9666666666666667,3.5446146966579914,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Torres Strait,n_dry_bulk,1.0,4.016910073405231,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Torres Strait,n_general_cargo,0.9666666666666667,3.2124675334689803,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Torres Strait,n_roro,0.8333333333333334,3.0937218755615987,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Torres Strait,n_tanker,1.0,3.5341697239824255,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Tsugaru Strait,n_container,1.0,4.621532914239641,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Tsugaru Strait,n_dry_bulk,0.9666666666666667,4.303489113649369,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Tsugaru Strait,n_general_cargo,0.8666666666666667,3.839010243588986,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Tsugaru Strait,n_roro,0.9666666666666667,3.5420546994249382,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Tsugaru Strait,n_tanker,1.0,4.297251890762818,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Windward Passage,n_container,0.9666666666666667,4.645658578149787,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Windward Passage,n_dry_bulk,1.0,3.4382017951905515,30,
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_04,30,Windward Passage,n_general_cargo,1.0,3.7093987858178847,30,
