model,league,panel,fold,horizon,origin,portname,vessel_class,mask_group,diagnostics,mae,rmse,mase,horizon_bias_mase,cumulative_bias,relative_cumulative_bias,n_days
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_tanker,2,positive_weights=12,0.6758840838309849,0.9540248102917761,1.8218813844657336,-0.8161354648545711,-9.083132013673335,-0.4780595796670177,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_tanker,2,rank=1,0.672975311173973,0.9752161662121589,1.8140406335407893,-0.913982134684297,-10.172110813681833,-0.5353742533516754,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_tanker,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.6773089722321581,0.965464827987154,1.8257222467010512,-0.8400923967546257,-9.349759288753893,-0.4920925941449417,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_container,2,positive_weights=22,5.514707516680706,7.744179356826223,0.6153482757213814,0.1787043016551434,48.04605754905924,0.026355489604530578,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_container,2,rank=1,4.9148032615754165,7.250052017844654,0.5484090866781971,-0.1772507121547778,-47.655248575014255,-0.026141112767424167,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_container,2,lambda_fraction=0.5;iterations=6;retained_rank=4,5.247724379871125,7.53898195224754,0.5855574640807768,-0.30142240382002455,-81.03978486460711,-0.044454078367859085,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_dry_bulk,2,positive_weights=22,5.995900346089038,7.108585731354957,0.7142148754486791,0.15246194878306368,38.39796745620154,0.030916237887440856,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_dry_bulk,2,rank=1,4.506215983810569,5.6494678710027895,0.5367678416672471,-0.05028361209877505,-12.664068092795553,-0.010196512152009302,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_dry_bulk,2,lambda_fraction=0.5;iterations=6;retained_rank=4,4.592815732375012,5.665655165658705,0.5470833614498906,0.020022414780969708,5.042701062730011,0.004060145783196466,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_general_cargo,2,positive_weights=23,10.469145100483113,12.684989529788059,0.7797189445052796,0.5142285881884328,207.1336245899625,0.13051898209827503,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_general_cargo,2,rank=1,9.30015754920164,11.386323329353846,0.6926553179267407,0.5480462847491988,220.75554726172993,0.1391024242354946,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_general_cargo,2,lambda_fraction=0.5;iterations=6;retained_rank=4,8.042120195400221,10.19402508418652,0.5989594575446937,0.3953942239018129,159.26659975720105,0.10035702568191622,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_roro,2,positive_weights=21,2.2070829263889014,2.7046090462234034,0.7106434265844951,0.2509017412737136,23.37716477705083,0.0862626006533241,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_roro,2,rank=1,1.8893142893156936,2.358826959175834,0.6083272922830699,0.09424098704419352,8.780676737036407,0.03240102116987604,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_roro,2,lambda_fraction=0.5;iterations=6;retained_rank=4,1.8533127635391191,2.331049289387929,0.596735409017499,0.03574415873479925,3.3303758049606103,0.012289209612400777,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_tanker,2,positive_weights=23,8.159177678981084,10.213598993910633,0.744635603332096,0.4326633199170403,142.22433979455707,0.07810232827817522,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_tanker,2,rank=1,6.4578109067186205,8.55259629425934,0.5893628144802848,0.058163050944674735,19.119257723602914,0.010499317805383258,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Korea Strait,n_tanker,2,lambda_fraction=0.5;iterations=6;retained_rank=4,6.850021409320099,8.732583694078173,0.6251573412976378,0.17754046366698745,58.36079480159868,0.03204876156046056,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_container,2,positive_weights=14,1.6519187175262144,1.9033845101229387,0.995700114286581,-0.04690300207493272,-2.3344362200239357,-0.021416846055265466,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_container,2,rank=1,1.7122189004174895,2.0733786401297585,1.0320462724597004,-0.23345705146781068,-11.619524820517178,-0.10660114514235942,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_container,2,lambda_fraction=0.5;iterations=6;retained_rank=4,1.7156889156466884,2.067679450399849,1.03413783696807,-0.2078690175998568,-10.345968109475107,-0.09491713861903768,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_dry_bulk,2,positive_weights=20,1.3591744184558938,1.7907572503564115,0.7846369536580544,-0.05203988461647304,-2.7043569480261054,-0.03181596409442477,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_dry_bulk,2,rank=1,1.3597973034710185,1.7926682039230533,0.7849965385605586,-0.12533886624899845,-6.513485498599603,-0.07662924115999532,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_dry_bulk,2,lambda_fraction=0.5;iterations=6;retained_rank=4,1.3568808767089906,1.7926426038439116,0.7833129163711975,-0.13064720983364633,-6.789344216608906,-0.07987463784245771,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_general_cargo,2,positive_weights=19,1.0015473612724073,1.166838698866058,0.7689697830620237,-0.023182250060451822,-0.9058140601031872,-0.018486001226595657,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_general_cargo,2,rank=1,0.99795960590348,1.1730255175402897,0.76621516997591,-0.04522112106717174,-1.766952179769312,-0.03606024856672065,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_general_cargo,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.9950175466242537,1.1700842437508767,0.7639563105617849,-0.02869956669794519,-1.121395505875295,-0.02288562256888357,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_roro,2,positive_weights=19,0.557687867300769,0.6747390559541105,0.7381713988236384,0.07567800354413486,1.715240029566305,0.08167809664601453,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_roro,2,rank=1,0.5518087511288444,0.6432387858794135,0.730389634752849,0.07106886159835799,1.6107739443485705,0.07670352115945574,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_roro,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.5628906971352361,0.6405497820851648,0.7450580112137168,-0.016619689166517976,-0.3766848331396079,-0.017937373006647994,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_tanker,2,positive_weights=21,1.2363570334279368,1.4967910149578918,0.7160088258264681,0.1661561815910169,8.60722757937222,0.12846608327421224,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_tanker,2,rank=1,1.2338871041929937,1.4791156998455244,0.7145784209486128,0.15031385997761995,7.7865631526477745,0.11621736048728022,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mona Passage,n_tanker,2,lambda_fraction=0.5;iterations=6;retained_rank=4,1.230872721854434,1.4774893045384208,0.712832708099922,0.14601273483771204,7.563756137151531,0.1128918826440527,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_container,2,positive_weights=24,14.583043049113794,22.205666907734265,1.187581858421062,-0.08536337447573215,-31.446870528629802,-0.011026251938509748,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_container,2,rank=1,15.22060991029019,21.838973279856294,1.2395026293680804,-0.6460770693833023,-238.00724932903404,-0.08345275221915639,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_container,2,lambda_fraction=0.5;iterations=6;retained_rank=4,15.000292709675286,21.59619367412338,1.2215609206542553,-0.641249049548867,-236.2286631897723,-0.08282912454059338,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_dry_bulk,2,positive_weights=20,11.195738370613972,15.978689620687145,0.916215789390779,-0.16394227543568202,-60.098991250133835,-0.02970785528924065,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_dry_bulk,2,rank=1,12.96967799017308,17.857978749987268,1.0613881250655715,-0.4272727539437754,-156.63233557327206,-0.07742577141535939,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_dry_bulk,2,lambda_fraction=0.5;iterations=6;retained_rank=4,12.197884959209471,17.121038265426666,0.9982275779267903,-0.22522911792716832,-82.56590773555979,-0.04081359749656935,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_general_cargo,2,positive_weights=23,6.284696565996268,8.17335313769792,0.7840945050672987,-0.4103567249397127,-98.67308660098574,-0.10141118869577158,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_general_cargo,2,rank=1,6.835836312436216,8.461727873681397,0.852856082045557,-0.6202129309090143,-149.13444942720818,-0.15327281544420163,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_general_cargo,2,lambda_fraction=0.5;iterations=6;retained_rank=4,5.7788047855785845,7.487021827164846,0.7209781778080944,-0.36696329864664967,-88.23883988269948,-0.09068739967389464,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_roro,2,positive_weights=22,2.100954557742527,2.697762602996897,0.7917514067437166,-0.11047987471559571,-8.794927082372231,-0.04375585613120513,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_roro,2,rank=1,2.2768820059253954,2.8438802295770413,0.8580502250928798,-0.32795918988232997,-26.107715712333196,-0.12988913289718007,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_roro,2,lambda_fraction=0.5;iterations=6;retained_rank=4,2.208255950474776,2.751921309986597,0.8321882778451094,-0.19876831321252228,-15.823269400788732,-0.07872273333725738,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_tanker,2,positive_weights=22,10.828893256492156,14.437261650981457,1.0049661860930184,0.21967353318364827,71.01197856328773,0.04416167821099983,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_tanker,2,rank=1,10.690920949616533,14.449198382680379,0.9921617840416709,-0.3930465200044392,-127.05677670143504,-0.07901540839641483,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Taiwan Strait,n_tanker,2,lambda_fraction=0.5;iterations=6;retained_rank=4,9.499032837518431,13.73054638328408,0.8815496261882609,0.04010995970456128,12.966002583176262,0.008063434442273795,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_container,3,positive_weights=15,3.8604647722533616,5.1185031806506665,0.6944254087358809,0.2466066114088447,41.12822445602839,0.06591061611543012,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_container,3,rank=1,2.6931112956915313,3.6583784949160023,0.48444035177406636,-0.1564553497694733,-26.09309906942155,-0.041815863893303766,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_container,3,lambda_fraction=0.5;iterations=6;retained_rank=4,2.7456111895595483,3.6557891187795017,0.49388410075473843,0.023288469225730152,3.8839728751845897,0.006224315505103509,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_dry_bulk,3,positive_weights=21,8.860467737889342,10.687318735034637,0.5252820175637076,-0.0291960109246756,-14.774367152694978,-0.005231716413843831,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_dry_bulk,3,rank=1,8.2984591370713,9.637555129313528,0.4919640234736822,0.13966820479804595,70.67778343308224,0.025027543708598526,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_dry_bulk,3,lambda_fraction=0.5;iterations=6;retained_rank=4,8.407493202184943,9.555625248790808,0.4984279749715419,0.07993061584694709,40.44813753188912,0.014322994876731273,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_general_cargo,3,positive_weights=19,3.8770367443719507,4.9966332566633325,0.6107766802409231,0.18268814023793098,34.78957147728924,0.062235369369032636,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_general_cargo,3,rank=1,3.9594951774024683,4.855877994081404,0.6237669331853549,0.14884906468555675,28.34554650598305,0.05070759661177648,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_general_cargo,3,lambda_fraction=0.5;iterations=6;retained_rank=4,3.7732342953614033,4.661510537233545,0.5944239553668105,0.10018826147406062,19.07899811776337,0.03413058697274306,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_roro,3,positive_weights=18,1.1499397471198984,1.4224782163372562,0.7800452115326943,0.4588764273786932,20.294217632166827,0.43179186451418783,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_roro,3,rank=1,0.9656948435270858,1.1664054394513943,0.6550653113624191,0.1124336630058493,4.972478624053107,0.10579741753304482,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_roro,3,lambda_fraction=0.5;iterations=6;retained_rank=4,1.130984107292896,1.3474697004997074,0.7671869238566444,0.4381062246380222,19.37563696527294,0.4122475950058072,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_tanker,3,positive_weights=17,6.10081487194256,7.935981600063479,0.7061805982114386,-0.1131863523092667,-29.335087223504487,-0.02582314016153564,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_tanker,3,rank=1,5.6561265104260405,7.691691412299808,0.6547070984011731,-0.24274611480148317,-62.91375510901892,-0.0553818266804744,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bohai Strait,n_tanker,3,lambda_fraction=0.5;iterations=6;retained_rank=4,5.603368984247962,7.686639074011655,0.6486003172287216,-0.23930706828007253,-62.0224397904051,-0.0545972181253566,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Lombok Strait,n_container,3,positive_weights=7,0.36221220057514064,0.5002636294357892,1.1729721125474417,-0.07743359631269142,-0.7173416917292479,-0.1024773845327497,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Lombok Strait,n_container,3,rank=1,0.3422259557198007,0.49869837260704314,1.1082495333172724,-0.16982845094399457,-1.5732838729583252,-0.22475483899404644,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Lombok Strait,n_container,3,lambda_fraction=0.5;iterations=6;retained_rank=4,0.3516414581103504,0.49712248375140417,1.1387402835244773,-0.11690364931189184,-1.0829906598690489,-0.15471295140986413,30
